precinct,state,locality,geo
60-14,PA,Philadelphia,"42101-PHILADELPHIA 60-14"
60-15,PA,Philadelphia,"42101-PHILADELPHIA 60-15"
60-16,PA,Philadelphia,"42101-PHILADELPHIA 60-16"
60-17,PA,Philadelphia,"42101-PHILADELPHIA 60-17"
60-18,PA,Philadelphia,"42101-PHILADELPHIA 60-18"
60-19,PA,Philadelphia,"42101-PHILADELPHIA 60-19"
60-20,PA,Philadelphia,"42101-PHILADELPHIA 60-20"
60-21,PA,Philadelphia,"42101-PHILADELPHIA 60-21"
60-22,PA,Philadelphia,"42101-PHILADELPHIA 60-22"
60-23,PA,Philadelphia,"42101-PHILADELPHIA 60-23"
"600 TREDYFFRIN E-4",PA,Chester,"42029-TREDYFFRIN E-4"
"605 TREDYFFRIN E-5",PA,Chester,"42029-TREDYFFRIN E-5"
61-01,PA,Philadelphia,"42101-PHILADELPHIA 61-01"
61-02,PA,Philadelphia,"42101-PHILADELPHIA 61-02"
61-03,PA,Philadelphia,"42101-PHILADELPHIA 61-03"
61-04,PA,Philadelphia,"42101-PHILADELPHIA 61-04"
61-05,PA,Philadelphia,"42101-PHILADELPHIA 61-05"
61-06,PA,Philadelphia,"42101-PHILADELPHIA 61-06"
61-07,PA,Philadelphia,"42101-PHILADELPHIA 61-07"
61-08,PA,Philadelphia,"42101-PHILADELPHIA 61-08"
61-09,PA,Philadelphia,"42101-PHILADELPHIA 61-09"
61-10,PA,Philadelphia,"42101-PHILADELPHIA 61-10"
61-11,PA,Philadelphia,"42101-PHILADELPHIA 61-11"
61-12,PA,Philadelphia,"42101-PHILADELPHIA 61-12"
61-13,PA,Philadelphia,"42101-PHILADELPHIA 61-13"
61-14,PA,Philadelphia,"42101-PHILADELPHIA 61-14"
61-15,PA,Philadelphia,"42101-PHILADELPHIA 61-15"
61-16,PA,Philadelphia,"42101-PHILADELPHIA 61-16"
61-17,PA,Philadelphia,"42101-PHILADELPHIA 61-17"
61-18,PA,Philadelphia,"42101-PHILADELPHIA 61-18"
61-19,PA,Philadelphia,"42101-PHILADELPHIA 61-19"
61-20,PA,Philadelphia,"42101-PHILADELPHIA 61-20"
61-21,PA,Philadelphia,"42101-PHILADELPHIA 61-21"
61-22,PA,Philadelphia,"42101-PHILADELPHIA 61-22"
61-23,PA,Philadelphia,"42101-PHILADELPHIA 61-23"
61-24,PA,Philadelphia,"42101-PHILADELPHIA 61-24"
61-25,PA,Philadelphia,"42101-PHILADELPHIA 61-25"
61-26,PA,Philadelphia,"42101-PHILADELPHIA 61-26"
61-27,PA,Philadelphia,"42101-PHILADELPHIA 61-27"
61-28,PA,Philadelphia,"42101-PHILADELPHIA 61-28"
"614 TREDYFFRIN M-1",PA,Chester,"42029-TREDYFFRIN M-1"
"615 TREDYFFRIN M-2",PA,Chester,"42029-TREDYFFRIN M-2"
"616 TREDYFFRIN M-3",PA,Chester,"42029-TREDYFFRIN M-3"
"617 TREDYFFRIN M-4",PA,Chester,"42029-TREDYFFRIN M-4"
"618 TREDYFFRIN M-5",PA,Chester,"42029-TREDYFFRIN M-5"
"619 TREDYFFRIN M-6",PA,Chester,"42029-TREDYFFRIN M-6"
62-01,PA,Philadelphia,"42101-PHILADELPHIA 62-01"
62-02,PA,Philadelphia,"42101-PHILADELPHIA 62-02"
62-03,PA,Philadelphia,"42101-PHILADELPHIA 62-03"
62-04,PA,Philadelphia,"42101-PHILADELPHIA 62-04"
62-05,PA,Philadelphia,"42101-PHILADELPHIA 62-05"
62-06,PA,Philadelphia,"42101-PHILADELPHIA 62-06"
62-07,PA,Philadelphia,"42101-PHILADELPHIA 62-07"
62-08,PA,Philadelphia,"42101-PHILADELPHIA 62-08"
62-09,PA,Philadelphia,"42101-PHILADELPHIA 62-09"
62-10,PA,Philadelphia,"42101-PHILADELPHIA 62-10"
62-11,PA,Philadelphia,"42101-PHILADELPHIA 62-11"
62-12,PA,Philadelphia,"42101-PHILADELPHIA 62-12"
62-13,PA,Philadelphia,"42101-PHILADELPHIA 62-13"
62-14,PA,Philadelphia,"42101-PHILADELPHIA 62-14"
62-15,PA,Philadelphia,"42101-PHILADELPHIA 62-15"
62-16,PA,Philadelphia,"42101-PHILADELPHIA 62-16"
62-17,PA,Philadelphia,"42101-PHILADELPHIA 62-17"
62-18,PA,Philadelphia,"42101-PHILADELPHIA 62-18"
62-19,PA,Philadelphia,"42101-PHILADELPHIA 62-19"
62-20,PA,Philadelphia,"42101-PHILADELPHIA 62-20"
62-21,PA,Philadelphia,"42101-PHILADELPHIA 62-21"
62-22,PA,Philadelphia,"42101-PHILADELPHIA 62-22"
62-23,PA,Philadelphia,"42101-PHILADELPHIA 62-23"
62-24,PA,Philadelphia,"42101-PHILADELPHIA 62-24"
62-25,PA,Philadelphia,"42101-PHILADELPHIA 62-25"
62-26,PA,Philadelphia,"42101-PHILADELPHIA 62-26"
"620 TREDYFFRIN M-7",PA,Chester,"42029-TREDYFFRIN M-7"
63-01,PA,Philadelphia,"42101-PHILADELPHIA 63-01"
63-02,PA,Philadelphia,"42101-PHILADELPHIA 63-02"
63-03,PA,Philadelphia,"42101-PHILADELPHIA 63-03"
63-04,PA,Philadelphia,"42101-PHILADELPHIA 63-04"
63-05,PA,Philadelphia,"42101-PHILADELPHIA 63-05"
63-06,PA,Philadelphia,"42101-PHILADELPHIA 63-06"
63-07,PA,Philadelphia,"42101-PHILADELPHIA 63-07"
63-08,PA,Philadelphia,"42101-PHILADELPHIA 63-08"
63-09,PA,Philadelphia,"42101-PHILADELPHIA 63-09"
63-10,PA,Philadelphia,"42101-PHILADELPHIA 63-10"
63-11,PA,Philadelphia,"42101-PHILADELPHIA 63-11"
63-12,PA,Philadelphia,"42101-PHILADELPHIA 63-12"
63-13,PA,Philadelphia,"42101-PHILADELPHIA 63-13"
63-14,PA,Philadelphia,"42101-PHILADELPHIA 63-14"
63-15,PA,Philadelphia,"42101-PHILADELPHIA 63-15"
63-16,PA,Philadelphia,"42101-PHILADELPHIA 63-16"
63-17,PA,Philadelphia,"42101-PHILADELPHIA 63-17"
63-18,PA,Philadelphia,"42101-PHILADELPHIA 63-18"
63-19,PA,Philadelphia,"42101-PHILADELPHIA 63-19"
63-20,PA,Philadelphia,"42101-PHILADELPHIA 63-20"
63-21,PA,Philadelphia,"42101-PHILADELPHIA 63-21"
63-22,PA,Philadelphia,"42101-PHILADELPHIA 63-22"
63-23,PA,Philadelphia,"42101-PHILADELPHIA 63-23"
63-24,PA,Philadelphia,"42101-PHILADELPHIA 63-24"
63-25,PA,Philadelphia,"42101-PHILADELPHIA 63-25"
"630 TREDYFFRIN W-1",PA,Chester,"42029-TREDYFFRIN W-1"
"635 TREDYFFRIN W-2",PA,Chester,"42029-TREDYFFRIN W-2"
64-01,PA,Philadelphia,"42101-PHILADELPHIA 64-01"
64-02,PA,Philadelphia,"42101-PHILADELPHIA 64-02"
64-03,PA,Philadelphia,"42101-PHILADELPHIA 64-03"
64-04,PA,Philadelphia,"42101-PHILADELPHIA 64-04"
64-05,PA,Philadelphia,"42101-PHILADELPHIA 64-05"
64-06,PA,Philadelphia,"42101-PHILADELPHIA 64-06"
64-07,PA,Philadelphia,"42101-PHILADELPHIA 64-07"
64-08,PA,Philadelphia,"42101-PHILADELPHIA 64-08"
64-09,PA,Philadelphia,"42101-PHILADELPHIA 64-09"
64-10,PA,Philadelphia,"42101-PHILADELPHIA 64-10"
64-11,PA,Philadelphia,"42101-PHILADELPHIA 64-11"
64-12,PA,Philadelphia,"42101-PHILADELPHIA 64-12"
64-13,PA,Philadelphia,"42101-PHILADELPHIA 64-13"
64-14,PA,Philadelphia,"42101-PHILADELPHIA 64-14"
64-15,PA,Philadelphia,"42101-PHILADELPHIA 64-15"
64-16,PA,Philadelphia,"42101-PHILADELPHIA 64-16"
64-17,PA,Philadelphia,"42101-PHILADELPHIA 64-17"
64-18,PA,Philadelphia,"42101-PHILADELPHIA 64-18"
"640 TREDYFFRIN W-3",PA,Chester,"42029-TREDYFFRIN W-3"
"645 TREDYFFRIN W-4",PA,Chester,"42029-TREDYFFRIN W-4"
"647 TREDYFFRIN W-5",PA,Chester,"42029-TREDYFFRIN W-5"
65-01,PA,Philadelphia,"42101-PHILADELPHIA 65-01"
65-02,PA,Philadelphia,"42101-PHILADELPHIA 65-02"
65-03,PA,Philadelphia,"42101-PHILADELPHIA 65-03"
65-04,PA,Philadelphia,"42101-PHILADELPHIA 65-04"
65-05,PA,Philadelphia,"42101-PHILADELPHIA 65-05"
65-06,PA,Philadelphia,"42101-PHILADELPHIA 65-06"
65-07,PA,Philadelphia,"42101-PHILADELPHIA 65-07"
65-08,PA,Philadelphia,"42101-PHILADELPHIA 65-08"
65-09,PA,Philadelphia,"42101-PHILADELPHIA 65-09"
65-10,PA,Philadelphia,"42101-PHILADELPHIA 65-10"
65-11,PA,Philadelphia,"42101-PHILADELPHIA 65-11"
65-12,PA,Philadelphia,"42101-PHILADELPHIA 65-12"
65-13,PA,Philadelphia,"42101-PHILADELPHIA 65-13"
65-14,PA,Philadelphia,"42101-PHILADELPHIA 65-14"
65-15,PA,Philadelphia,"42101-PHILADELPHIA 65-15"
65-16,PA,Philadelphia,"42101-PHILADELPHIA 65-16"
65-17,PA,Philadelphia,"42101-PHILADELPHIA 65-17"
65-18,PA,Philadelphia,"42101-PHILADELPHIA 65-18"
65-19,PA,Philadelphia,"42101-PHILADELPHIA 65-19"
65-20,PA,Philadelphia,"42101-PHILADELPHIA 65-20"
65-21,PA,Philadelphia,"42101-PHILADELPHIA 65-21"
65-22,PA,Philadelphia,"42101-PHILADELPHIA 65-22"
65-23,PA,Philadelphia,"42101-PHILADELPHIA 65-23"
"653 UWCHLAN 1",PA,Chester,"42029-UWCHLAN 1"
"654 UWCHLAN 2",PA,Chester,"42029-UWCHLAN 2"
"655 UWCHLAN 3",PA,Chester,"42029-UWCHLAN 3"
"656 UWCHLAN 4",PA,Chester,"42029-UWCHLAN 4"
"657 UWCHLAN 5",PA,Chester,"42029-UWCHLAN 5"
"658 UWCHLAN 6",PA,Chester,"42029-UWCHLAN 6"
"659 UWCHLAN 7",PA,Chester,"42029-UWCHLAN 7"
66-01,PA,Philadelphia,"42101-PHILADELPHIA 66-01"
66-02,PA,Philadelphia,"42101-PHILADELPHIA 66-02"
66-03,PA,Philadelphia,"42101-PHILADELPHIA 66-03"
66-04,PA,Philadelphia,"42101-PHILADELPHIA 66-04"
66-05,PA,Philadelphia,"42101-PHILADELPHIA 66-05"
66-06,PA,Philadelphia,"42101-PHILADELPHIA 66-06"
66-07,PA,Philadelphia,"42101-PHILADELPHIA 66-07"
66-08,PA,Philadelphia,"42101-PHILADELPHIA 66-08"
66-09,PA,Philadelphia,"42101-PHILADELPHIA 66-09"
66-10,PA,Philadelphia,"42101-PHILADELPHIA 66-10"
66-11,PA,Philadelphia,"42101-PHILADELPHIA 66-11"
66-12,PA,Philadelphia,"42101-PHILADELPHIA 66-12"
66-13,PA,Philadelphia,"42101-PHILADELPHIA 66-13"
66-14,PA,Philadelphia,"42101-PHILADELPHIA 66-14"
66-15,PA,Philadelphia,"42101-PHILADELPHIA 66-15"
66-16,PA,Philadelphia,"42101-PHILADELPHIA 66-16"
66-17,PA,Philadelphia,"42101-PHILADELPHIA 66-17"
66-18,PA,Philadelphia,"42101-PHILADELPHIA 66-18"
66-19,PA,Philadelphia,"42101-PHILADELPHIA 66-19"
66-20,PA,Philadelphia,"42101-PHILADELPHIA 66-20"
66-21,PA,Philadelphia,"42101-PHILADELPHIA 66-21"
66-22,PA,Philadelphia,"42101-PHILADELPHIA 66-22"
66-23,PA,Philadelphia,"42101-PHILADELPHIA 66-23"
66-24,PA,Philadelphia,"42101-PHILADELPHIA 66-24"
66-25,PA,Philadelphia,"42101-PHILADELPHIA 66-25"
66-26,PA,Philadelphia,"42101-PHILADELPHIA 66-26"
66-27,PA,Philadelphia,"42101-PHILADELPHIA 66-27"
66-28,PA,Philadelphia,"42101-PHILADELPHIA 66-28"
66-29,PA,Philadelphia,"42101-PHILADELPHIA 66-29"
66-30,PA,Philadelphia,"42101-PHILADELPHIA 66-30"
66-31,PA,Philadelphia,"42101-PHILADELPHIA 66-31"
66-32,PA,Philadelphia,"42101-PHILADELPHIA 66-32"
66-33,PA,Philadelphia,"42101-PHILADELPHIA 66-33"
66-34,PA,Philadelphia,"42101-PHILADELPHIA 66-34"
66-35,PA,Philadelphia,"42101-PHILADELPHIA 66-35"
66-36,PA,Philadelphia,"42101-PHILADELPHIA 66-36"
66-37,PA,Philadelphia,"42101-PHILADELPHIA 66-37"
66-38,PA,Philadelphia,"42101-PHILADELPHIA 66-38"
66-39,PA,Philadelphia,"42101-PHILADELPHIA 66-39"
66-40,PA,Philadelphia,"42101-PHILADELPHIA 66-40"
66-41,PA,Philadelphia,"42101-PHILADELPHIA 66-41"
66-42,PA,Philadelphia,"42101-PHILADELPHIA 66-42"
66-43,PA,Philadelphia,"42101-PHILADELPHIA 66-43"
66-44,PA,Philadelphia,"42101-PHILADELPHIA 66-44"
66-45,PA,Philadelphia,"42101-PHILADELPHIA 66-45"
66-46,PA,Philadelphia,"42101-PHILADELPHIA 66-46"
"660 UWCHLAN 8",PA,Chester,"42029-UWCHLAN 8"
"661 UWCHLAN 9",PA,Chester,"42029-UWCHLAN 9"
"665 UPPER UWCHLAN 1",PA,Chester,"42029-UPPER UWCHLAN 1"
"666 UPPER UWCHLAN 2",PA,Chester,"42029-UPPER UWCHLAN 2"
"667 UPPER UWCHLAN 3",PA,Chester,"42029-UPPER UWCHLAN 3"
"670 VALLEY N-1",PA,Chester,"42029-VALLEY N 1"
"671 VALLEY N-2",PA,Chester,"42029-VALLEY N 2"
"672 VALLEY N-3",PA,Chester,"42029-VALLEY N 3"
"675 VALLEY S",PA,Chester,"42029-VALLEY S"
"680 E VINCENT 1",PA,Chester,"42029-E VINCENT 1"
"681 E VINCENT 2",PA,Chester,"42029-E VINCENT 2"
"682 E VINCENT 3",PA,Chester,"42029-E VINCENT 3"
"683 E VINCENT 4",PA,Chester,"42029-E VINCENT 4"
"690 W VINCENT 1",PA,Chester,"42029-W VINCENT 1"
"693 W VINCENT 2",PA,Chester,"42029-W VINCENT 2"
"695 WALLACE",PA,Chester,42029-WALLACE
"700 WARWICK E",PA,Chester,"42029-WARWICK E"
"705 WARWICK W",PA,Chester,"42029-WARWICK W"
"710 WEST GROVE 1",PA,Chester,"42029-WEST GROVE 1"
"715 WEST GROVE 2",PA,Chester,"42029-WEST GROVE 2"
"720 WESTTOWN 1",PA,Chester,"42029-WESTTOWN 1"
"725 WESTTOWN 2",PA,Chester,"42029-WESTTOWN 2"
"730 WESTTOWN 3",PA,Chester,"42029-WESTTOWN 3"
"733 WESTTOWN 4",PA,Chester,"42029-WESTTOWN 4"
"734 WESTTOWN 5",PA,Chester,"42029-WESTTOWN 5"
"735 E WHITELAND 1",PA,Chester,"42029-E WHITELAND 1"
"740 E WHITELAND 2",PA,Chester,"42029-E WHITELAND 2"
"745 E WHITELAND 3",PA,Chester,"42029-E WHITELAND 3"
"750 E WHITELAND 4",PA,Chester,"42029-E WHITELAND 4"
"752 E WHITELAND 5",PA,Chester,"42029-E WHITELAND 5"
"754 E WHITELAND 6",PA,Chester,"42029-E WHITELAND 6"
"759 W WHITELAND 1",PA,Chester,"42029-W WHITELAND 1"
"760 W WHITELAND 2",PA,Chester,"42029-W WHITELAND 2"
"761 W WHITELAND 3",PA,Chester,"42029-W WHITELAND 3"
"762 W WHITELAND 4",PA,Chester,"42029-W WHITELAND 4"
"763 W WHITELAND 5",PA,Chester,"42029-W WHITELAND 5"
"764 W WHITELAND 6",PA,Chester,"42029-W WHITELAND 6"
"765 W WHITELAND 7",PA,Chester,"42029-W WHITELAND 7"
"770 WILLISTOWN N-1",PA,Chester,"42029-WILLISTOWN N-1"
"775 WILLISTOWN N-2",PA,Chester,"42029-WILLISTOWN N-2"
"780 WILLISTOWN N-3",PA,Chester,"42029-WILLISTOWN N-3"
"785 WILLISTOWN N-4",PA,Chester,"42029-WILLISTOWN N-4"
"790 WILLISTOWN N-5",PA,Chester,"42029-WILLISTOWN N-5"
"795 WILLISTOWN N-6",PA,Chester,"42029-WILLISTOWN N-6"
"800 WILLISTOWN S-1",PA,Chester,"42029-WILLISTOWN S-1"
"805 WILLISTOWN S-2",PA,Chester,"42029-WILLISTOWN S-2"
"806 WILLISTOWN S-3",PA,Chester,"42029-WILLISTOWN S-3"
"810 WEST CHESTER 1",PA,Chester,"42029-WEST CHESTER 1"
"820 WEST CHESTER 2-E",PA,Chester,"42029-WEST CHESTER 2-E"
"825 WEST CHESTER 2-W",PA,Chester,"42029-WEST CHESTER 2-W"
"835 WEST CHESTER 3",PA,Chester,"42029-WEST CHESTER 3"
"842 WEST CHESTER 4",PA,Chester,"42029-WEST CHESTER 4"
"846 WEST CHESTER 5",PA,Chester,"42029-WEST CHESTER 5"
"850 WEST CHESTER 6",PA,Chester,"42029-WEST CHESTER 6"
"860 WEST CHESTER 7",PA,Chester,"42029-WEST CHESTER 7"
"Abington 1-1",PA,Montgomery,"42091-ABINGTON 01-1"
"Abington 1-2",PA,Montgomery,"42091-ABINGTON 01-2"
"Abington 1-3",PA,Montgomery,"42091-ABINGTON 01-3"
"Abington 10-1",PA,Montgomery,"42091-ABINGTON 10-1"
"Abington 10-2",PA,Montgomery,"42091-ABINGTON 10-2"
"Abington 10-3",PA,Montgomery,"42091-ABINGTON 10-3"
"Abington 11-1",PA,Montgomery,"42091-ABINGTON 11-1"
"Abington 11-2",PA,Montgomery,"42091-ABINGTON 11-2"
"Abington 11-3",PA,Montgomery,"42091-ABINGTON 11-3"
"Abington 12-1",PA,Montgomery,"42091-ABINGTON 12-1"
"Abington 12-2",PA,Montgomery,"42091-ABINGTON 12-2"
"Abington 12-3",PA,Montgomery,"42091-ABINGTON 12-3"
"Abington 13-1",PA,Montgomery,"42091-ABINGTON 13-1"
"Abington 13-2",PA,Montgomery,"42091-ABINGTON 13-2"
"Abington 13-3",PA,Montgomery,"42091-ABINGTON 13-3"
"Abington 14-1",PA,Montgomery,"42091-ABINGTON 14-1"
"Abington 14-2",PA,Montgomery,"42091-ABINGTON 14-2"
"Abington 15-1",PA,Montgomery,"42091-ABINGTON 15-1"
"Abington 15-2",PA,Montgomery,"42091-ABINGTON 15-2"
"Abington 2-1",PA,Montgomery,"42091-ABINGTON 02-1"
"Abington 2-2",PA,Montgomery,"42091-ABINGTON 02-2"
"Abington 2-3",PA,Montgomery,"42091-ABINGTON 02-3"
"Abington 3-1",PA,Montgomery,"42091-ABINGTON 03-1"
"Abington 3-2",PA,Montgomery,"42091-ABINGTON 03-2"
"Abington 3-3",PA,Montgomery,"42091-ABINGTON 03-3"
"Abington 4-1",PA,Montgomery,"42091-ABINGTON 04-1"
"Abington 4-2",PA,Montgomery,"42091-ABINGTON 04-2"
"Abington 5-1",PA,Montgomery,"42091-ABINGTON 05-1"
"Abington 5-2",PA,Montgomery,"42091-ABINGTON 05-2"
"Abington 6-1",PA,Montgomery,"42091-ABINGTON 06-1"
"Abington 6-2",PA,Montgomery,"42091-ABINGTON 06-2"
"Abington 7-1",PA,Montgomery,"42091-ABINGTON 07-1"
"Abington 7-2",PA,Montgomery,"42091-ABINGTON 07-2"
"Abington 7-3",PA,Montgomery,"42091-ABINGTON 07-3"
"Abington 8-1",PA,Montgomery,"42091-ABINGTON 08-1"
"Abington 8-2",PA,Montgomery,"42091-ABINGTON 08-2"
"Abington 9-1",PA,Montgomery,"42091-ABINGTON 09-1"
"Abington 9-2",PA,Montgomery,"42091-ABINGTON 09-2"
"Adams Township - Dunlo Voting Precinct",PA,Cambria,"42021-ADAMS TWP DUNLO"
"Adams Township - Elton Voting Precinct",PA,Cambria,"42021-ADAMS TWP ELTON 1"
"Adams Township - St. Michael Voting Precinct",PA,Cambria,"42021-ADAMS TWP ST MICHAEL"
"Adams Township No. 1 Voting Precinct",PA,Cambria,"42021-ADAMS TWP 1"
"Adams Township- - Gramlingtown Voting Precinct",PA,Cambria,"42021-ADAMS TWP GRAMLINGTOWN"
Alburtis,PA,Lehigh,42077-ALBURTIS
"Aleppo Voting Precinct",PA,Greene,42059-ALEPPO
"Allegheny Township Voting Precinct",PA,Cambria,"42021-ALLEGHENY TWP"
"Allenport Voting Precinct",PA,Washington,42125-ALLENPORT
"Allentown 10th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 10-1"
"Allentown 10th Ward 3rd District",PA,Lehigh,"42077-ALLENTOWN 10-2"
"Allentown 10th Ward 4th District",PA,Lehigh,"42077-ALLENTOWN 10-3"
"Allentown 11th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 11-1"
"Allentown 11th Ward 2nd District",PA,Lehigh,"42077-ALLENTOWN 11-2"
"Allentown 11th Ward 3rd District",PA,Lehigh,"42077-ALLENTOWN 11-3"
"Allentown 11th Ward 4th District",PA,Lehigh,"42077-ALLENTOWN 11-4"
"Allentown 11th Ward 5th District",PA,Lehigh,"42077-ALLENTOWN 11-5"
"Allentown 11th Ward 6th District",PA,Lehigh,"42077-ALLENTOWN 11-6"
"Allentown 11th Ward 7th District",PA,Lehigh,"42077-ALLENTOWN 11-7"
"Allentown 12th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 12-1"
"Allentown 12th Ward 2nd District",PA,Lehigh,"42077-ALLENTOWN 12-2"
"Allentown 12th Ward 3rd District",PA,Lehigh,"42077-ALLENTOWN 12-3"
"Allentown 12th Ward 4th District",PA,Lehigh,"42077-ALLENTOWN 12-4"
"Allentown 12th Ward 5th District",PA,Lehigh,"42077-ALLENTOWN 12-5"
"Allentown 13th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 13-1"
"Allentown 13th Ward 2nd District",PA,Lehigh,"42077-ALLENTOWN 13-2"
"Allentown 13th Ward 3rd District",PA,Lehigh,"42077-ALLENTOWN 13-3"
"Allentown 13th Ward 4th District",PA,Lehigh,"42077-ALLENTOWN 13-4"
"Allentown 14th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 14-1"
"Allentown 14th Ward 2nd District",PA,Lehigh,"42077-ALLENTOWN 14-2"
"Allentown 15th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 15-1"
"Allentown 15th Ward 2nd District",PA,Lehigh,"42077-ALLENTOWN 15-2"
"Allentown 15th Ward 3rd District",PA,Lehigh,"42077-ALLENTOWN 15-3"
"Allentown 15th Ward 4th District",PA,Lehigh,"42077-ALLENTOWN 15-4"
"Allentown 16th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 16-1"
"Allentown 16th Ward 2nd District",PA,Lehigh,"42077-ALLENTOWN 16-2"
"Allentown 17th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 17-1"
"Allentown 17th Ward 2nd District",PA,Lehigh,"42077-ALLENTOWN 17-2"
"Allentown 17th Ward 3rd District",PA,Lehigh,"42077-ALLENTOWN 17-3"
"Allentown 17th Ward 4th District",PA,Lehigh,"42077-ALLENTOWN 17-4"
"Allentown 17th Ward 4th District Parkland",PA,Lehigh,"42077-ALLENTOWN 17-4-PARK"
"Allentown 18th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 18-1"
"Allentown 18th Ward 2nd District",PA,Lehigh,"42077-ALLENTOWN 18-2"
"Allentown 19th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 19-1"
"Allentown 19th Ward 2nd District",PA,Lehigh,"42077-ALLENTOWN 19-2"
"Allentown 19th Ward 3rd District",PA,Lehigh,"42077-ALLENTOWN 19-3"
"Allentown 19th Ward 4th District",PA,Lehigh,"42077-ALLENTOWN 19-4"
"Allentown 19th Ward 5th District",PA,Lehigh,"42077-ALLENTOWN 19-5"
"Allentown 19th Ward 6th District",PA,Lehigh,"42077-ALLENTOWN 19-6"
"Allentown 1st Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 01"
"Allentown 2nd Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 02"
"Allentown 3rd Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 03"
"Allentown 4th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 04"
"Allentown 5th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 05"
"Allentown 6th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 06-1"
"Allentown 6th Ward 2nd District",PA,Lehigh,"42077-ALLENTOWN 06-2"
"Allentown 7th Ward",PA,Lehigh,"42077-ALLENTOWN 07"
"Allentown 8th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 08-1"
"Allentown 8th Ward 2nd District",PA,Lehigh,"42077-ALLENTOWN 08-2"
"Allentown 8th Ward 3rd District",PA,Lehigh,"42077-ALLENTOWN 08-3"
"Allentown 8th Ward 4th District",PA,Lehigh,"42077-ALLENTOWN 08-4"
"Allentown 8th Ward 5th District",PA,Lehigh,"42077-ALLENTOWN 08-5"
"Allentown 8th Ward 6th District",PA,Lehigh,"42077-ALLENTOWN 08-6"
"Allentown 8th Ward 7th District",PA,Lehigh,"42077-ALLENTOWN 08-7"
"Allentown 9th Ward 1st District",PA,Lehigh,"42077-ALLENTOWN 09"
"Ambler 1",PA,Montgomery,"42091-AMBLER 1"
"Ambler 2",PA,Montgomery,"42091-AMBLER 2"
"Ambler 3",PA,Montgomery,"42091-AMBLER 3"
"Amwell 1 Voting Precinct",PA,Washington,"42125-AMWELL 1"
"Amwell 2 Voting Precinct",PA,Washington,"42125-AMWELL 2"
"Ashville Borough Voting Precinct",PA,Cambria,"42021-ASHVILLE BORO"
"Barr Township Voting Precinct",PA,Cambria,"42021-BARR TWP"
"Beallsville Voting Precinct",PA,Washington,42125-BEALLSVILLE
"BELLEFONTE NORTH",PA,Centre,"42027-BELLEFONTE NORTH 1"
"BELLEFONTE NORTHEAST",PA,Centre,"42027-BELLEFONTE NORTHEAST 1"
"BELLEFONTE SOUTH",PA,Centre,"42027-BELLEFONTE SOUTH 2"
"BELLEFONTE SOUTHEAST",PA,Centre,"42027-BELLEFONTE SOUTHEAST 2"
"BELLEFONTE WEST",PA,Centre,"42027-BELLEFONTE WEST 3"
"BENNER NORTH",PA,Centre,"42027-BENNER TWP NORTH"
"BENNER SOUTH",PA,Centre,"42027-BENNER TWP SOUTH"
"Bentleyville Voting Precinct",PA,Washington,42125-BENTLEYVILLE
"BERRYSBURG BOROUGH",PA,Dauphin,"42043-BERRYSBURG BORO"
"Bethlehem 10th Ward 1st District",PA,Lehigh,"42077-BETHLEHEM 10"
"Bethlehem 11th Ward 1st District",PA,Lehigh,"42077-BETHLEHEM 11"
"Bethlehem 12th Ward 1st District",PA,Lehigh,"42077-BETHLEHEM 12-1"
"Bethlehem 12th Ward 2nd District",PA,Lehigh,"42077-BETHLEHEM 12-2"
"Bethlehem 13th Ward 1st District",PA,Lehigh,"42077-BETHLEHEM 13-1"
"Bethlehem 13th Ward 2nd District",PA,Lehigh,"42077-BETHLEHEM 13-2"
"Bethlehem 13th Ward 3rd District",PA,Lehigh,"42077-BETHLEHEM 13-3"
"Bethlehem 13th Ward 4th District",PA,Lehigh,"42077-BETHLEHEM 13-4"
"Bethlehem 13th Ward 5th District",PA,Lehigh,"42077-BETHLEHEM 13-5"
"Bethlehem 13th Ward 6th District",PA,Lehigh,"42077-BETHLEHEM 13-6"
"Bethlehem 13th Ward 7th District",PA,Lehigh,"42077-BETHLEHEM 13-7"
"Bethlehem 13th Ward 8th District",PA,Lehigh,"42077-BETHLEHEM 13-8"
"Blacklick Township Voting Precinct",PA,Cambria,"42021-BLACKLICK TWP"
"Blaine Voting Precinct",PA,Washington,42125-BLAINE
"BOGGS EAST",PA,Centre,"42027-BOGGS TWP EAST"
"BOGGS WEST",PA,Centre,"42027-BOGGS TWP WEST"
